hop,source,target,raw_edge_effect,transmission_effect,incoming_shock,propagated_shock
3,BAJAJFINSV.NS,ICICIBANK.NS,0.4495208552078728,0.0878727269991643,-0.01131396844097721,-0.0005468040930501332
3,BAJAJFINSV.NS,AXISBANK.NS,0.43738460289531816,0.08550032186178545,-0.01131396844097721,-0.0005320413687806989
3,BAJAJFINSV.NS,SBIN.NS,0.43170338790305524,0.08438975302331005,-0.01131396844097721,-0.0005251306513461751
3,BAJAJFINSV.NS,GODREJPROP.NS,0.4123183662171791,0.08060035215627318,-0.01131396844097721,-0.0005015504123452484
3,BAJFINANCE.NS,BAJAJFINSV.NS,0.7796695089681975,0.17002626287570916,-0.010326982076484302,-0.0009657219930869813
3,BAJFINANCE.NS,^NSEI,0.6273961007555183,0.13681927166219843,-0.010326982076484302,-0.0007771115913952378
3,BAJFINANCE.NS,^NSEBANK,0.5806579870600905,0.12662686742670365,-0.010326982076484302,-0.0007192203646743075
3,BAJFINANCE.NS,DLF.NS,0.4525926076553232,0.09869903696329564,-0.010326982076484302,-0.0005605947521274186
3,BAJFINANCE.NS,ICICIBANK.NS,0.4487210247528731,0.09785474234263229,-0.010326982076484302,-0.0005557992936492443
3,BAJFINANCE.NS,HDFCBANK.NS,0.43779330870808497,0.09547168298287728,-0.010326982076484302,-0.0005422638974367808
3,BAJFINANCE.NS,SBIN.NS,0.4352362745415217,0.09491405829910375,-0.010326982076484302,-0.0005390966783736769
3,BAJFINANCE.NS,AXISBANK.NS,0.41868805189598046,0.09130530815395561,-0.010326982076484302,-0.0005185995544365766
3,BAJFINANCE.NS,GODREJPROP.NS,0.40482794964299834,0.08828276929352434,-0.010326982076484302,-0.0005014320168861435
3,AXISBANK.NS,^NSEBANK,0.7499013589094095,0.1745183693505586,-0.009484350977594532,-0.0009103564068269958
3,AXISBANK.NS,^NSEI,0.6234557890912761,0.14509173290819335,-0.009484350977594532,-0.0007568555053667897
3,AXISBANK.NS,ICICIBANK.NS,0.613454040601047,0.14276410832606476,-0.009484350977594532,-0.0007447137007022483
3,AXISBANK.NS,SBIN.NS,0.545243903864372,0.12689012477471454,-0.009484350977594532,-0.0006619087634247859
3,AXISBANK.NS,HDFCBANK.NS,0.46021215446993713,0.1071013858012,-0.009484350977594532,-0.0005586829232189373
3,AXISBANK.NS,DLF.NS,0.44863675293683075,0.10440753790222625,-0.009484350977594532,-0.0005446307537941698
